dataset,proc_id_1,node_id_1,proc_id_2,node_id_2,node_label_1,node_label_2,paired,gold_paired
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2671,84,2717,"check documents send check","check application in time",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2711,"evaluate","hand application over to examining board",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2712,"evaluate","check if bachelor is sufficient confirm",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2713,"evaluate","set additional requirements",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2714,"evaluate","check if bachelors grade within top %",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2673,84,2725,"invite to an aptitude test testing","invite for talk",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2675,84,2726,"take aptitude test confirm establish","talk to applicant",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2675,84,2727,"take aptitude test confirm establish","document applicant",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2676,84,2728,"rank students according to gpa and the test results","rank with other applicants rank applicants",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2683,84,2723,"acceptance","receive acceptance send acceptance immatriculate",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2683,84,2724,"acceptance","immatriculate immatriculate",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2683,84,2729,"acceptance","send acceptance",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,84,2721,"send letter of rejection","receive rejection",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,84,2731,"send letter of rejection","send rejection forward",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2688,89,2895,"sufficient cp in mathematics exam","bridging courses > cp",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2690,89,2885,"send documents by post","send documents by post send",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2691,89,2886,"apply online","apply online",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2694,89,2888,"send letter of acceptance send letter","send letter of acceptance",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2694,89,2889,"send letter of acceptance send letter","send letter of rejection",true,false
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2695,89,2888,"send letter of provisional acceptance","send letter of acceptance",true,false
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2696,89,2883,"accepted letter","rejected",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2696,89,2888,"accepted letter","send letter of acceptance",true,false
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2697,89,2883,"rejected reject rejected","rejected",true,false
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2697,89,2889,"rejected reject rejected","send letter of rejection",true,false
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2697,89,2893,"rejected reject rejected","rejected",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2699,89,2894,"wait for bachelors certificate","check bachelors degree send",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2700,89,2894,"certificate received","check bachelors degree send",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2701,89,2894,"send bachelors certificate degree","check bachelors degree send",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2702,89,2894,"certificate received","check bachelors degree send",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2703,89,2894,"check certificate licence","check bachelors degree send",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2704,89,2896,"less than cp in mathematics","bridging courses < cp",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2705,89,2891,"take oral exam","conduct interview talk",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2705,89,2892,"take oral exam","go to interview",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2706,89,2884,"documents received papers","documents received",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2706,89,2899,"documents received papers","documents received papers",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2707,89,2897,"check documents","check documents confirm verify",false,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2708,89,2887,"evaluate","evaluate",true,true
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2709,89,2888,"send letter of rejection letter rejection","send letter of acceptance",true,false
UA_Intersection_GoldAll_Clean_2_Keywords_Default_NoStem,83,2709,89,2889,"send letter of rejection letter rejection","send letter of rejection",true,true
