dataset,proc_id_1,node_id_1,proc_id_2,node_id_2,node_label_1,node_label_2,paired,gold_paired
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,82,2683,84,2723,"acceptance revoque rejection bad result acceptance procedure","receive acceptance send acceptance rejection receive immatriculate send acceptance immatriculate",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,82,2683,84,2724,"acceptance revoque rejection bad result acceptance procedure","immatriculate processed registrar enroll immatriculate immatriculate immatriculate",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,82,2683,84,2729,"acceptance revoque rejection bad result acceptance procedure","send acceptance send email accept forward acceptance article",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,82,2684,84,2721,"send letter of rejection repulse paper document rank students acceptance rejection","receive rejection reject accept fail email coming document",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,82,2684,84,2728,"send letter of rejection repulse paper document rank students acceptance rejection","rank with other applicants document rank applicants rejection rank applicants others",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,82,2684,84,2729,"send letter of rejection repulse paper document rank students acceptance rejection","send acceptance send email accept forward acceptance article",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,82,2684,84,2731,"send letter of rejection repulse paper document rank students acceptance rejection","send rejection denial document process send forward dispatch",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2688,89,2895,"sufficient cp in mathematics sufficient take oral exam evaluate cp mathematics exam","bridging courses > cp progress grade rhumb documents received bridging evaluate",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2690,89,2884,"send documents by post email document letter forward credentials mail","documents received exhibit paper taken apply online send documents post received",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2690,89,2885,"send documents by post email document letter forward credentials mail","send documents by post documentation postal mail docs send forward dispatch",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2690,89,2898,"send documents by post email document letter forward credentials mail","forward documents move ahead papers forward send dispatch",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2691,89,2886,"apply online confirm establish country process results evaluation","apply online revoque rejection bad procedure application form",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2693,89,2893,"provisional acceptance cancelled average grade good better acceptance confirmed reject preliminary no","rejected revoque rejection bad confirm result procedure",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2694,89,2883,"send letter of acceptance send letter rejection acceptance send letter accept","rejected denial negation negative rejected reject accept",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2694,89,2888,"send letter of acceptance send letter rejection acceptance send letter accept","send letter of acceptance letter send accept forward note acceptance",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2694,89,2889,"send letter of acceptance send letter rejection acceptance send letter accept","send letter of rejection send rejection acceptance rejected accept letter rejec",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2695,89,2883,"send letter of provisional acceptance process result degree forward papers preliminary","rejected denial negation negative rejected reject accept",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2695,89,2893,"send letter of provisional acceptance process result degree forward papers preliminary","rejected revoque rejection bad confirm result procedure",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2696,89,2883,"accepted letter applicant invite send letter of rejection acceptance rejected accepted","rejected denial negation negative rejected reject accept",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2696,89,2888,"accepted letter applicant invite send letter of rejection acceptance rejected accepted","send letter of acceptance letter send accept forward note acceptance",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2697,89,2883,"rejected unacceptable reject deny rejected reject discard","rejected denial negation negative rejected reject accept",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2697,89,2888,"rejected unacceptable reject deny rejected reject discard","send letter of acceptance letter send accept forward note acceptance",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2697,89,2889,"rejected unacceptable reject deny rejected reject discard","send letter of rejection send rejection acceptance rejected accept letter rejec",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2697,89,2893,"rejected unacceptable reject deny rejected reject discard","rejected revoque rejection bad confirm result procedure",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2698,89,2893,"accepted provisionally confirm establish country process evaluation results","rejected revoque rejection bad confirm result procedure",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2699,89,2883,"wait for bachelors certificate documents accepted degrees send letter of provisional acceptance","rejected denial negation negative rejected reject accept",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2699,89,2894,"wait for bachelors certificate documents accepted degrees send letter of provisional acceptance","check bachelors degree apply send documents confirm graduation degree control check find",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2700,89,2894,"certificate received send certificate email authentic diploma bagged","check bachelors degree apply send documents confirm graduation degree control check find",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2701,89,2894,"send bachelors certificate process evaluation result forward papers degree","check bachelors degree apply send documents confirm graduation degree control check find",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2702,89,2894,"certificate received email send certificate documents acquired confirmed","check bachelors degree apply send documents confirm graduation degree control check find",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2702,89,2897,"certificate received email send certificate documents acquired confirmed","check documents validate confirm verify papers confirm verify",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2703,89,2894,"check certificate certification recommendation validation checking documents licence","check bachelors degree apply send documents confirm graduation degree control check find",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2704,89,2896,"less than cp in mathematics math exam school rating points subject","bridging courses < cp avance path bridge bridging check documents forward",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2705,89,2891,"take oral exam revoque rejection bad reexamination passing cp result","conduct interview interviewer nomenee talk do execute conversational",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2705,89,2892,"take oral exam revoque rejection bad reexamination passing cp result","go to interview job interview participation work arrive questions interviewer",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2706,89,2884,"documents received mail papers destination received receive accept","documents received exhibit paper taken apply online send documents post received",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2706,89,2885,"documents received mail papers destination received receive accept","send documents by post documentation postal mail docs send forward dispatch",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2706,89,2899,"documents received mail papers destination received receive accept","documents received passing merit evaluation process papers arrive come",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2707,89,2897,"check documents documents information application examine papers data","check documents validate confirm verify papers confirm verify",false,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2708,89,2887,"evaluate result marks validate examine check estimate","evaluate verification process result examine estimate check",true,true
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2709,89,2883,"send letter of rejection letter rejected accepted rejection reject refusal","rejected denial negation negative rejected reject accept",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2709,89,2888,"send letter of rejection letter rejected accepted rejection reject refusal","send letter of acceptance letter send accept forward note acceptance",true,false
UA_Union_GoldAll_Raw_2_Keywords_NoSpam_NoStem,83,2709,89,2889,"send letter of rejection letter rejected accepted rejection reject refusal","send letter of rejection send rejection acceptance rejected accept letter rejec",true,true
