dataset,proc_id_1,node_id_1,proc_id_2,node_id_2,node_label_1,node_label_2,paired,gold_paired
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2672,83,2688,"evaluate valid confirm address examin paper count","sufficient cp in mathematics suffici take oral exam evalu sdfsdfsd sdfsdfsd sdfsdfsd",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2672,83,2704,"evaluate valid confirm address examin paper count","less than cp in mathematics math exam school rate point subject",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2672,83,2708,"evaluate valid confirm address examin paper count","evaluate result mark valid examin check estim",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2673,83,2705,"invite to an aptitude test invit test failur test class teacher","take oral exam revok reject bad reexamin pass cp result",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2674,83,2708,"keep in the applicant pool confirm establish countri process examin payment","evaluate result mark valid examin check estim",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2675,83,2705,"take aptitude test confirm establish countri process examin payment","take oral exam revok reject bad reexamin pass cp result",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2676,83,2698,"rank students according to gpa and the test results confirm establish countri process rank result","accepted provisionally confirm establish countri process evalu result",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2676,83,2708,"rank students according to gpa and the test results confirm establish countri process rank result","evaluate result mark valid examin check estim",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2679,83,2705,"pay for aptitude test test invit applic price monei procedur","take oral exam revok reject bad reexamin pass cp result",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,83,2692,"acceptance revok reject bad result accept procedur","provisional acceptance confirmed applic accept evalu sdsdg sdsdg gsdsdgsd",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,83,2693,"acceptance revok reject bad result accept procedur","provisional acceptance cancelled averag grade good better accept confirm reject preliminari no",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,83,2694,"acceptance revok reject bad result accept procedur","send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,83,2695,"acceptance revok reject bad result accept procedur","send letter of provisional acceptance process result degre forward paper preliminari",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,83,2696,"acceptance revok reject bad result accept procedur","accepted letter applic invit ffdfh yrryri yyryryr",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,83,2697,"acceptance revok reject bad result accept procedur","rejected unaccept reject deni reject reject discard",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,83,2698,"acceptance revok reject bad result accept procedur","accepted provisionally confirm establish countri process evalu result",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,83,2709,"acceptance revok reject bad result accept procedur","send letter of rejection letter reject accept reject reject refus",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,83,2690,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","send documents by post email document letter forward credenti mail",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,83,2694,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,83,2697,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","rejected unaccept reject deni reject reject discard",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,83,2706,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","documents received mail paper destin receiv receiv accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,83,2709,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","send letter of rejection letter reject accept reject reject refus",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2667,84,2716,"apply online send paper provid us util emploi","add certificate of bachelor degree revok reject bad mother tongu nation",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2667,84,2718,"apply online send paper provid us util emploi","german languag translat german german german german",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2667,84,2722,"apply online send paper provid us util emploi","add certificate of german language applic certif form provid paper foreign",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2667,84,2730,"apply online send paper provid us util emploi","complete application finish success fulfil finish end evalu",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2667,84,2732,"apply online send paper provid us util emploi","fill out application form mother tongu nation process paper write insert data",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2668,84,2720,"send online protocol appli onlin send protocol forward paper via internet","send application request petit requisit dsafsdfsd dfsdfd sdfsdfsss",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2669,84,2720,"send documents by post mail paper offic send accept reward","send application request petit requisit dsafsdfsd dfsdfd sdfsdfsss",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2669,84,2721,"send documents by post mail paper offic send accept reward","receive rejection reject accept fail email come document",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2669,84,2729,"send documents by post mail paper offic send accept reward","send acceptance send email accept forward accept articl",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2669,84,2731,"send documents by post mail paper offic send accept reward","send rejection denial document process send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2670,84,2719,"documents received send onlin protocol document paper come get","receive application job interview appli receiv come document",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2671,84,2710,"check documents send document post check evalu check verifi control","complete and in time time complet deadlin complet fillin implement",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2671,84,2715,"check documents send document post check evalu check verifi control","check application complete send receiv check applic complet valid confirm find check control",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2671,84,2717,"check documents send document post check evalu check verifi control","check application in time hour minut second examin fulfil paper",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2671,84,2727,"check documents send document post check evalu check verifi control","document evalu applic test wewerw werwerw werwerw",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2671,84,2731,"check documents send document post check evalu check verifi control","send rejection denial document process send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2672,84,2711,"evaluate valid confirm address examin paper count","hand application over to examining board execut board verif provid paper author",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2672,84,2712,"evaluate valid confirm address examin paper count","check if bachelor is sufficient degre establish confirm certifi inquir necessari",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2672,84,2713,"evaluate valid confirm address examin paper count","set additional requirements hand applic examin board more criteria propos",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2672,84,2714,"evaluate valid confirm address examin paper count","check if bachelors grade within top % elig screen interview find examin check",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2673,84,2725,"invite to an aptitude test invit test failur test class teacher","invite for talk interview invit background check speak convers room",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2675,84,2726,"take aptitude test confirm establish countri process examin payment","talk to applicant convers entranc evalu sdgsg sgfhh fhgfhgf",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2675,84,2727,"take aptitude test confirm establish countri process examin payment","document evalu applic test wewerw werwerw werwerw",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2676,84,2728,"rank students according to gpa and the test results confirm establish countri process rank result","rank with other applicants document rank applic reject sdfsdfsd sdfsdfsd sdfsdf",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,84,2723,"acceptance revok reject bad result accept procedur","receive acceptance send accept reject receiv immatricul dsfsdfsdm dfsdfsdf sdfsdfsd",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,84,2724,"acceptance revok reject bad result accept procedur","immatriculate process registrar enrol immatricul immatricul immatricul",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2683,84,2729,"acceptance revok reject bad result accept procedur","send acceptance send email accept forward accept articl",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,84,2721,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","receive rejection reject accept fail email come document",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,84,2723,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","receive acceptance send accept reject receiv immatricul dsfsdfsdm dfsdfsdf sdfsdfsd",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,84,2729,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","send acceptance send email accept forward accept articl",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,82,2684,84,2731,"send letter of rejection repuls paper document dsfsdfsd sdfsdfsd sdfsdf","send rejection denial document process send forward dispatch",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2688,89,2895,"sufficient cp in mathematics suffici take oral exam evalu sdfsdfsd sdfsdfsd sdfsdfsd","bridging courses > cp progress grade rhumb fdsfsd sdfsdfsd dsfsdfsd",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2690,89,2885,"send documents by post email document letter forward credenti mail","send documents by post document postal mail doc send forward dispatch",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2690,89,2898,"send documents by post email document letter forward credenti mail","forward documents move ahead paper forward send dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2691,89,2886,"apply online confirm establish countri process result evalu","apply online revok reject bad procedur applic form",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2692,89,2883,"provisional acceptance confirmed applic accept evalu sdsdg sdsdg gsdsdgsd","rejected denial negat neg reject reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2692,89,2888,"provisional acceptance confirmed applic accept evalu sdsdg sdsdg gsdsdgsd","send letter of acceptance letter send accept forward note accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2692,89,2889,"provisional acceptance confirmed applic accept evalu sdsdg sdsdg gsdsdgsd","send letter of rejection send reject accept reject dsfsdfsd sdfsdfsd fssdf",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2692,89,2893,"provisional acceptance confirmed applic accept evalu sdsdg sdsdg gsdsdgsd","rejected revok reject bad confirm result procedur",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2693,89,2883,"provisional acceptance cancelled averag grade good better accept confirm reject preliminari no","rejected denial negat neg reject reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2693,89,2893,"provisional acceptance cancelled averag grade good better accept confirm reject preliminari no","rejected revok reject bad confirm result procedur",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2694,89,2883,"send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf","rejected denial negat neg reject reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2694,89,2888,"send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf","send letter of acceptance letter send accept forward note accept",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2694,89,2889,"send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf","send letter of rejection send reject accept reject dsfsdfsd sdfsdfsd fssdf",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2694,89,2893,"send letter of acceptance send letter reject accept sdfsdf sdfsdfsd sdfsdfsdf","rejected revok reject bad confirm result procedur",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2695,89,2883,"send letter of provisional acceptance process result degre forward paper preliminari","rejected denial negat neg reject reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2695,89,2888,"send letter of provisional acceptance process result degre forward paper preliminari","send letter of acceptance letter send accept forward note accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2695,89,2893,"send letter of provisional acceptance process result degre forward paper preliminari","rejected revok reject bad confirm result procedur",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2696,89,2883,"accepted letter applic invit ffdfh yrryri yyryryr","rejected denial negat neg reject reject accept",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2697,89,2883,"rejected unaccept reject deni reject reject discard","rejected denial negat neg reject reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2697,89,2888,"rejected unaccept reject deni reject reject discard","send letter of acceptance letter send accept forward note accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2697,89,2889,"rejected unaccept reject deni reject reject discard","send letter of rejection send reject accept reject dsfsdfsd sdfsdfsd fssdf",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2697,89,2893,"rejected unaccept reject deni reject reject discard","rejected revok reject bad confirm result procedur",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2698,89,2893,"accepted provisionally confirm establish countri process evalu result","rejected revok reject bad confirm result procedur",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2699,89,2894,"wait for bachelors certificate document accept degre dfsdfsd sdfggdsg gfgsfdsdgsd","check bachelors degree appli send document confirm graduat degre control check find",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2700,89,2894,"certificate received send certif email authent diploma bag","check bachelors degree appli send document confirm graduat degre control check find",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2701,89,2887,"send bachelors certificate process evalu result forward paper degre","evaluate verif process result examin estim check",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2701,89,2894,"send bachelors certificate process evalu result forward paper degre","check bachelors degree appli send document confirm graduat degre control check find",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2702,89,2885,"certificate received email send certif document acquir confirm","send documents by post document postal mail doc send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2702,89,2894,"certificate received email send certif document acquir confirm","check bachelors degree appli send document confirm graduat degre control check find",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2702,89,2897,"certificate received email send certif document acquir confirm","check documents valid confirm verifi paper confirm verifi",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2702,89,2899,"certificate received email send certif document acquir confirm","documents received pass merit evalu process paper arriv come",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2703,89,2894,"check certificate certif recommend valid check document licenc","check bachelors degree appli send document confirm graduat degre control check find",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2704,89,2896,"less than cp in mathematics math exam school rate point subject","bridging courses < cp advanc path bridg dsfsdf sdfsdfsd sdfsdfsd",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2705,89,2891,"take oral exam revok reject bad reexamin pass cp result","conduct interview interview nomine talk do execut convers",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2705,89,2892,"take oral exam revok reject bad reexamin pass cp result","go to interview job interview particip work arriv question interview",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2706,89,2884,"documents received mail paper destin receiv receiv accept","documents received exhibit paper taken fsdfsdfsd dsfsdfsd sdfsdf",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2706,89,2885,"documents received mail paper destin receiv receiv accept","send documents by post document postal mail doc send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2706,89,2899,"documents received mail paper destin receiv receiv accept","documents received pass merit evalu process paper arriv come",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2707,89,2885,"check documents document inform applic examin paper data","send documents by post document postal mail doc send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2707,89,2894,"check documents document inform applic examin paper data","check bachelors degree appli send document confirm graduat degre control check find",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2707,89,2897,"check documents document inform applic examin paper data","check documents valid confirm verifi paper confirm verifi",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2708,89,2887,"evaluate result mark valid examin check estim","evaluate verif process result examin estim check",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2709,89,2883,"send letter of rejection letter reject accept reject reject refus","rejected denial negat neg reject reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2709,89,2888,"send letter of rejection letter reject accept reject reject refus","send letter of acceptance letter send accept forward note accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2709,89,2889,"send letter of rejection letter reject accept reject reject refus","send letter of rejection send reject accept reject dsfsdfsd sdfsdfsd fssdf",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_Stemmed,83,2709,89,2893,"send letter of rejection letter reject accept reject reject refus","rejected revok reject bad confirm result procedur",true,false
