dataset,proc_id_1,node_id_1,proc_id_2,node_id_2,node_label_1,node_label_2,paired,gold_paired
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2683,83,2698,"acceptance revoke rejection bad result acceptance procedure","accepted provisionally confirm establish country process evaluation results",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2683,83,2709,"acceptance revoke rejection bad result acceptance procedure","send letter of rejection letter rejected accepted rejection reject refusal",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,83,2690,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","send documents by post email document letter forward credentials mail",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,83,2694,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","send letter of acceptance send letter rejection acceptance sdfsdf sdfsdfsd sdfsdfsdf",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,83,2697,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","rejected unacceptable reject deny rejected reject discard",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,83,2706,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","documents received mail papers destination received receive accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,83,2709,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","send letter of rejection letter rejected accepted rejection reject refusal",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2667,84,2716,"apply online send papers provide use utilize employ","add certificate of bachelor degree revoke rejection bad mother tongue nationality",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2667,84,2718,"apply online send papers provide use utilize employ","german language translate german german germanic germane",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2667,84,2722,"apply online send papers provide use utilize employ","add certificate of german language application certificate form provide papers foreign",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2667,84,2730,"apply online send papers provide use utilize employ","complete application finish success fulfill finished ended evaluation",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2667,84,2732,"apply online send papers provide use utilize employ","fill out application form mother tongue nationality process papers write insert data",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2668,84,2720,"send online protocol apply online send protocol forward papers via internet","send application request petition requisition dsafsdfsd dfsdfd sdfsdfsss",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2669,84,2720,"send documents by post mail papers office send accept reward","send application request petition requisition dsafsdfsd dfsdfd sdfsdfsss",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2669,84,2721,"send documents by post mail papers office send accept reward","receive rejection reject accept fail email coming document",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2669,84,2723,"send documents by post mail papers office send accept reward","receive acceptance send acceptance rejection receive immatriculate dsfsdfsdm dfsdfsdf sdfsdfsd",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2669,84,2729,"send documents by post mail papers office send accept reward","send acceptance send email accept forward acceptance article",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2669,84,2731,"send documents by post mail papers office send accept reward","send rejection denial document process send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2670,84,2719,"documents received send online protocol documents papers come get","receive application job interview apply receive coming documents",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2670,84,2721,"documents received send online protocol documents papers come get","receive rejection reject accept fail email coming document",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2671,84,2710,"check documents send documents post check evaluate check verify control","complete and in time timely completion deadline complete fillin implement",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2671,84,2715,"check documents send documents post check evaluate check verify control","check application complete send receive check application complete valid confirm find check control",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2671,84,2717,"check documents send documents post check evaluate check verify control","check application in time hours minutes seconds examine fulfill papers",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2671,84,2731,"check documents send documents post check evaluate check verify control","send rejection denial document process send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2711,"evaluate validate confirm address examine papers count","hand application over to examining board executive board verification provide papers authorities",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2712,"evaluate validate confirm address examine papers count","check if bachelor is sufficient degree establish confirm certify inquire necessary",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2713,"evaluate validate confirm address examine papers count","set additional requirements hand application examining board more criteria propose",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2714,"evaluate validate confirm address examine papers count","check if bachelors grade within top % eligible screening interview find examine check",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2672,84,2715,"evaluate validate confirm address examine papers count","check application complete send receive check application complete valid confirm find check control",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2673,84,2725,"invite to an aptitude test invitation test failure testing class teacher","invite for talk interview invitation background check speak conversion room",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2675,84,2726,"take aptitude test confirm establish country process examinations payments","talk to applicant conversation entrance evaluation sdgsgs sgfhh fhgfhgf",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2675,84,2727,"take aptitude test confirm establish country process examinations payments","document evaluation applicant test wewerwe werwerw werwerwe",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2676,84,2728,"rank students according to gpa and the test results confirm establish country process rankings results","rank with other applicants document rank applicants rejection sdfsdfsd sdfsdfsd sdfsdfs",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2683,84,2723,"acceptance revoke rejection bad result acceptance procedure","receive acceptance send acceptance rejection receive immatriculate dsfsdfsdm dfsdfsdf sdfsdfsd",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2683,84,2724,"acceptance revoke rejection bad result acceptance procedure","immatriculate processed registrar enroll immatriculate immatriculate immatriculate",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2683,84,2729,"acceptance revoke rejection bad result acceptance procedure","send acceptance send email accept forward acceptance article",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,84,2721,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","receive rejection reject accept fail email coming document",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,84,2723,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","receive acceptance send acceptance rejection receive immatriculate dsfsdfsdm dfsdfsdf sdfsdfsd",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,84,2729,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","send acceptance send email accept forward acceptance article",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,82,2684,84,2731,"send letter of rejection repulse paper document dsfsdfsd sdfsdfsd sdfsdf","send rejection denial document process send forward dispatch",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2688,89,2895,"sufficient cp in mathematics sufficient take oral exam evaluate sdfsdfsd sdfsdfsd sdfsdfsd","bridging courses > cp progress grade rhumb fdsfsd sdfsdfsd dsfsdfsd",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2690,89,2884,"send documents by post email document letter forward credentials mail","documents received exhibit paper taken fsdfsdfsd dsfsdfsd sdfsdfs",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2690,89,2885,"send documents by post email document letter forward credentials mail","send documents by post documentation postal mail docs send forward dispatch",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2690,89,2888,"send documents by post email document letter forward credentials mail","send letter of acceptance letter send accept forward note acceptance",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2690,89,2889,"send documents by post email document letter forward credentials mail","send letter of rejection send rejection acceptance rejected dsfsdfsd sdfsdfsd fssdf",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2690,89,2898,"send documents by post email document letter forward credentials mail","forward documents move ahead papers forward send dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2691,89,2886,"apply online confirm establish country process results evaluation","apply online revoke rejection bad procedure application form",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2692,89,2893,"provisional acceptance confirmed applicant accepted evaluation sdsdgs sdsdg gsdsdgsd","rejected revoke rejection bad confirm result procedure",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2694,89,2883,"send letter of acceptance send letter rejection acceptance sdfsdf sdfsdfsd sdfsdfsdf","rejected denial negation negative rejected reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2694,89,2888,"send letter of acceptance send letter rejection acceptance sdfsdf sdfsdfsd sdfsdfsdf","send letter of acceptance letter send accept forward note acceptance",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2694,89,2889,"send letter of acceptance send letter rejection acceptance sdfsdf sdfsdfsd sdfsdfsdf","send letter of rejection send rejection acceptance rejected dsfsdfsd sdfsdfsd fssdf",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2695,89,2888,"send letter of provisional acceptance process result degree forward papers preliminary","send letter of acceptance letter send accept forward note acceptance",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2696,89,2883,"accepted letter applicant invite ffdfh yrryry yyryryr","rejected denial negation negative rejected reject accept",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2697,89,2883,"rejected unacceptable reject deny rejected reject discard","rejected denial negation negative rejected reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2697,89,2888,"rejected unacceptable reject deny rejected reject discard","send letter of acceptance letter send accept forward note acceptance",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2697,89,2889,"rejected unacceptable reject deny rejected reject discard","send letter of rejection send rejection acceptance rejected dsfsdfsd sdfsdfsd fssdf",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2697,89,2893,"rejected unacceptable reject deny rejected reject discard","rejected revoke rejection bad confirm result procedure",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2698,89,2893,"accepted provisionally confirm establish country process evaluation results","rejected revoke rejection bad confirm result procedure",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2699,89,2894,"wait for bachelors certificate documents accepted degrees dfsdfsds sdfggdsg gfgsfdsdgsd","check bachelors degree apply send documents confirm graduation degree control check find",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2700,89,2894,"certificate received send certificate email authentic diploma bagged","check bachelors degree apply send documents confirm graduation degree control check find",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2701,89,2894,"send bachelors certificate process evaluation result forward papers degree","check bachelors degree apply send documents confirm graduation degree control check find",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2702,89,2885,"certificate received email send certificate documents acquired confirmed","send documents by post documentation postal mail docs send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2702,89,2894,"certificate received email send certificate documents acquired confirmed","check bachelors degree apply send documents confirm graduation degree control check find",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2702,89,2897,"certificate received email send certificate documents acquired confirmed","check documents validate confirm verify papers confirm verify",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2702,89,2898,"certificate received email send certificate documents acquired confirmed","forward documents move ahead papers forward send dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2703,89,2894,"check certificate certification recommendation validation checking documents licence","check bachelors degree apply send documents confirm graduation degree control check find",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2703,89,2897,"check certificate certification recommendation validation checking documents licence","check documents validate confirm verify papers confirm verify",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2704,89,2896,"less than cp in mathematics math exam school rating points subject","bridging courses < cp advance path bridge dsfsdfs sdfsdfsd sdfsdfsd",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2705,89,2891,"take oral exam revoke rejection bad reexamination passing cp result","conduct interview interviewer nominee talk do execute conversational",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2705,89,2892,"take oral exam revoke rejection bad reexamination passing cp result","go to interview job interview participation work arrive questions interviewer",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2706,89,2884,"documents received mail papers destination received receive accept","documents received exhibit paper taken fsdfsdfsd dsfsdfsd sdfsdfs",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2706,89,2885,"documents received mail papers destination received receive accept","send documents by post documentation postal mail docs send forward dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2706,89,2898,"documents received mail papers destination received receive accept","forward documents move ahead papers forward send dispatch",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2706,89,2899,"documents received mail papers destination received receive accept","documents received passing merit evaluation process papers arrive come",false,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2707,89,2897,"check documents documents information application examine papers data","check documents validate confirm verify papers confirm verify",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2708,89,2887,"evaluate result marks validate examine check estimate","evaluate verification process result examine estimate check",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2709,89,2883,"send letter of rejection letter rejected accepted rejection reject refusal","rejected denial negation negative rejected reject accept",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2709,89,2888,"send letter of rejection letter rejected accepted rejection reject refusal","send letter of acceptance letter send accept forward note acceptance",true,false
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2709,89,2889,"send letter of rejection letter rejected accepted rejection reject refusal","send letter of rejection send rejection acceptance rejected dsfsdfsd sdfsdfsd fssdf",true,true
UA_Union_GoldAll_Clean_2_Keywords_Default_NoStem,83,2709,89,2893,"send letter of rejection letter rejected accepted rejection reject refusal","rejected revoke rejection bad confirm result procedure",true,false
